,0,1,2,3
305,1060.0,2504.0,521.0,3910.0
306,1061.0,2509.0,523.0,3940.0
307,1062.0,2513.0,524.0,3961.0
308,1063.0,2514.0,525.0,1948.0
309,1065.0,2515.0,526.0,1952.0
310,1067.0,2517.0,527.0,1953.0
311,1068.0,2519.0,528.0,1968.0
312,1070.0,2521.0,529.0,1970.0
313,1071.0,2522.0,530.0,1971.0
314,1072.0,2525.0,531.0,4023.0
315,1073.0,2526.0,532.0,1976.0
316,1075.0,2528.0,534.0,1984.0
317,1076.0,2530.0,536.0,1985.0
318,1078.0,2531.0,537.0,1987.0
319,1080.0,2532.0,539.0,4037.0
320,1081.0,2534.0,540.0,1990.0
321,1083.0,2535.0,541.0,1992.0
322,1084.0,2536.0,542.0,1994.0
323,1086.0,2539.0,543.0,1995.0
324,1087.0,2540.0,544.0,1998.0
325,1092.0,2543.0,545.0,2000.0
326,1093.0,2546.0,546.0,4049.0
327,1094.0,2547.0,547.0,2004.0
328,1095.0,2548.0,548.0,2005.0
329,1097.0,2549.0,549.0,2006.0
330,1098.0,505.0,550.0,2007.0
331,1100.0,2555.0,551.0,2014.0
332,1101.0,2559.0,552.0,2016.0
333,1102.0,2563.0,553.0,2019.0
334,1103.0,2564.0,554.0,2021.0
335,1104.0,2565.0,555.0,2022.0
336,1105.0,2568.0,556.0,2024.0
337,1106.0,2569.0,557.0,2025.0
338,1107.0,2571.0,558.0,2026.0
339,1110.0,2574.0,559.0,2027.0
340,1111.0,4623.0,560.0,2028.0
341,1112.0,2577.0,561.0,2030.0
342,1114.0,2578.0,2603.0,2031.0
343,1115.0,2579.0,563.0,2032.0
344,1116.0,4625.0,564.0,2033.0
345,1117.0,4627.0,565.0,2035.0
346,1118.0,2582.0,566.0,2037.0
347,1119.0,2583.0,567.0,2039.0
348,1120.0,2584.0,568.0,2041.0
349,1121.0,2585.0,569.0,2047.0
350,1122.0,2586.0,2614.0,
351,1123.0,2587.0,571.0,
352,1125.0,4636.0,573.0,
353,1126.0,2590.0,574.0,
354,1127.0,2592.0,575.0,
355,1130.0,4642.0,576.0,
356,1131.0,2599.0,577.0,
357,1132.0,2600.0,2622.0,
358,1133.0,2601.0,579.0,
359,1134.0,4650.0,580.0,
360,1135.0,2615.0,581.0,
361,1136.0,4667.0,582.0,
362,1137.0,4668.0,583.0,
363,1139.0,4669.0,584.0,
364,1140.0,4670.0,585.0,
365,1142.0,2629.0,586.0,
366,1143.0,2634.0,587.0,
367,1144.0,2642.0,588.0,
368,1146.0,4695.0,589.0,
369,1147.0,4697.0,590.0,
370,1148.0,4699.0,591.0,
371,1150.0,2658.0,2632.0,
372,1151.0,4711.0,593.0,
373,1152.0,4715.0,594.0,
374,1153.0,4720.0,595.0,
375,1154.0,4195.0,596.0,
376,1155.0,4726.0,597.0,
377,1156.0,4196.0,598.0,
378,1160.0,4198.0,599.0,
379,1161.0,4200.0,600.0,
380,1163.0,675.0,601.0,
381,1164.0,676.0,602.0,
382,1167.0,4205.0,603.0,
383,1168.0,681.0,604.0,
384,1169.0,684.0,605.0,
385,1172.0,685.0,606.0,
386,1174.0,686.0,607.0,
387,1175.0,687.0,608.0,
388,1177.0,688.0,609.0,
389,1178.0,689.0,610.0,
390,1179.0,690.0,611.0,
391,1181.0,4207.0,612.0,
392,1182.0,692.0,613.0,
393,1183.0,693.0,614.0,
394,1184.0,694.0,615.0,
395,1185.0,695.0,616.0,
396,1186.0,696.0,617.0,
397,1187.0,697.0,618.0,
398,1192.0,698.0,619.0,
399,1193.0,4208.0,620.0,
400,1194.0,700.0,621.0,
401,1195.0,701.0,622.0,
402,1198.0,4209.0,623.0,
403,1200.0,703.0,624.0,
404,1201.0,705.0,625.0,
405,1202.0,708.0,626.0,
406,1203.0,709.0,627.0,
407,1205.0,710.0,628.0,
408,1206.0,711.0,629.0,
409,1207.0,712.0,630.0,
410,1210.0,714.0,631.0,
411,1212.0,716.0,632.0,
412,1215.0,717.0,633.0,
413,1216.0,720.0,634.0,
414,1219.0,721.0,635.0,
415,1221.0,727.0,636.0,
416,1222.0,728.0,637.0,
417,1223.0,730.0,638.0,
418,1224.0,733.0,639.0,
419,1228.0,734.0,640.0,
420,1230.0,737.0,641.0,
421,1231.0,738.0,642.0,
422,1233.0,739.0,643.0,
423,1235.0,740.0,644.0,
424,1236.0,741.0,645.0,
425,1237.0,745.0,646.0,
426,1238.0,746.0,647.0,
427,1240.0,751.0,648.0,
428,1241.0,752.0,649.0,
429,1242.0,753.0,650.0,
430,1244.0,754.0,651.0,
431,1246.0,755.0,652.0,
432,1247.0,756.0,653.0,
433,1251.0,4221.0,654.0,
434,1252.0,761.0,655.0,
435,1253.0,763.0,656.0,
436,1255.0,766.0,657.0,
437,1256.0,769.0,4608.0,
438,1261.0,771.0,659.0,
439,1262.0,772.0,660.0,
440,1263.0,773.0,661.0,
441,1264.0,775.0,662.0,
442,1267.0,4225.0,663.0,
443,1274.0,779.0,664.0,
444,1278.0,782.0,665.0,
445,1279.0,4226.0,666.0,
446,1282.0,784.0,668.0,
447,1284.0,788.0,669.0,
448,1286.0,4227.0,670.0,
449,1287.0,792.0,781.0,
450,1288.0,793.0,783.0,
451,1290.0,794.0,824.0,
452,1291.0,795.0,4646.0,
453,1292.0,796.0,855.0,
454,1294.0,4228.0,856.0,
455,1295.0,798.0,867.0,
456,1297.0,799.0,877.0,
457,1298.0,4230.0,883.0,
458,1299.0,804.0,891.0,
459,1300.0,805.0,894.0,
460,1307.0,806.0,897.0,
461,1312.0,807.0,906.0,
462,1317.0,808.0,911.0,
463,1318.0,809.0,918.0,
464,1322.0,810.0,923.0,
465,1323.0,4231.0,928.0,
466,1327.0,812.0,930.0,
467,1328.0,4232.0,2627.0,
468,1332.0,815.0,934.0,
469,1333.0,818.0,935.0,
470,1337.0,4233.0,937.0,
471,1338.0,822.0,938.0,
472,1341.0,823.0,942.0,
473,1342.0,4234.0,946.0,
474,1343.0,830.0,948.0,
475,1344.0,832.0,949.0,
476,1349.0,834.0,952.0,
477,1350.0,839.0,954.0,
478,1351.0,840.0,955.0,
479,1357.0,4238.0,956.0,
480,1364.0,845.0,957.0,
481,1365.0,846.0,958.0,
482,1366.0,847.0,959.0,
483,1368.0,4239.0,2633.0,
484,1371.0,851.0,961.0,
485,1372.0,853.0,962.0,
486,1373.0,854.0,964.0,
487,1374.0,4241.0,965.0,
488,1376.0,866.0,966.0,
489,1377.0,4243.0,967.0,
490,1379.0,878.0,968.0,
491,1380.0,4245.0,969.0,
492,1382.0,880.0,970.0,
493,1387.0,4246.0,971.0,
494,1388.0,4251.0,972.0,
495,1389.0,4261.0,973.0,
496,1390.0,4262.0,974.0,
497,1393.0,4265.0,976.0,
498,1395.0,989.0,977.0,
499,1396.0,991.0,2651.0,
500,1402.0,996.0,2656.0,
501,1404.0,1000.0,2657.0,
502,1405.0,1006.0,2662.0,
503,1406.0,1010.0,2664.0,
504,1408.0,1015.0,2668.0,
505,1410.0,1016.0,2669.0,
506,1412.0,1017.0,2671.0,
507,1413.0,1018.0,1232.0,
508,1414.0,1020.0,1239.0,
509,1416.0,1025.0,1243.0,
510,1417.0,1026.0,1245.0,
511,1420.0,1032.0,1248.0,
512,1422.0,1033.0,1249.0,
513,1424.0,1036.0,1254.0,
514,1425.0,1041.0,1257.0,
515,1426.0,1042.0,1258.0,
516,1427.0,1044.0,1260.0,
517,1428.0,1045.0,1266.0,
518,1429.0,4278.0,1268.0,
519,1431.0,1048.0,1269.0,
520,1432.0,4279.0,1270.0,
521,1433.0,1051.0,1271.0,
522,1434.0,1059.0,1272.0,
523,1444.0,1064.0,1314.0,
524,1445.0,1066.0,1356.0,
525,1446.0,1069.0,1384.0,
526,1447.0,1074.0,1397.0,
527,1449.0,1077.0,1403.0,
528,1450.0,1079.0,1411.0,
529,1452.0,1082.0,1440.0,
530,1454.0,1085.0,1464.0,
531,1456.0,1088.0,1483.0,
532,1460.0,1089.0,1485.0,
533,1463.0,1090.0,1488.0,
534,1465.0,1091.0,1494.0,
535,1467.0,1096.0,1496.0,
536,1471.0,1099.0,1505.0,
537,1472.0,4289.0,1510.0,
538,1476.0,1108.0,1528.0,
539,1478.0,1109.0,1529.0,
540,1481.0,1113.0,1534.0,
541,1482.0,1124.0,1539.0,
542,1487.0,1128.0,1543.0,
543,1489.0,1129.0,1546.0,
544,1490.0,1138.0,1547.0,
545,1491.0,1141.0,1549.0,
546,1492.0,1145.0,1553.0,
547,1493.0,1149.0,1555.0,
548,1497.0,1157.0,1556.0,
549,1498.0,1158.0,1564.0,
550,1500.0,1159.0,1565.0,
551,1502.0,1162.0,1566.0,
552,1507.0,1165.0,1568.0,
553,1514.0,1166.0,1569.0,
554,1515.0,1170.0,1573.0,
555,1516.0,1171.0,1574.0,
556,1517.0,1173.0,1576.0,
557,1518.0,1176.0,1581.0,
558,1519.0,1180.0,1583.0,
559,1520.0,1188.0,1584.0,
560,1522.0,1189.0,1585.0,
561,1535.0,1190.0,1586.0,
562,1548.0,1191.0,1590.0,
563,1550.0,1196.0,1593.0,
564,1551.0,1197.0,1597.0,
565,1557.0,1199.0,1604.0,
566,1561.0,1204.0,1607.0,
567,1562.0,4310.0,1608.0,
568,1572.0,1208.0,1610.0,
569,1575.0,1209.0,1613.0,
570,1577.0,1211.0,1615.0,
571,1578.0,1213.0,1617.0,
572,1587.0,1214.0,1620.0,
573,1589.0,4312.0,1621.0,
574,1594.0,1217.0,1627.0,
575,1599.0,1218.0,1628.0,
576,1601.0,1220.0,1629.0,
577,1603.0,1225.0,1631.0,
578,1611.0,1226.0,1632.0,
579,1616.0,1227.0,1634.0,
580,1630.0,1229.0,1635.0,
581,1637.0,4316.0,1639.0,
582,1640.0,4318.0,1644.0,
583,1647.0,4320.0,1645.0,
584,1650.0,4321.0,1646.0,
585,1652.0,1275.0,1648.0,
586,1665.0,1276.0,1651.0,
587,1676.0,1277.0,1653.0,
588,1703.0,1280.0,1654.0,
589,1708.0,1281.0,1657.0,
590,1714.0,1283.0,1658.0,
591,1721.0,1285.0,1659.0,
592,1731.0,1289.0,1661.0,
593,1732.0,4327.0,1662.0,
594,1733.0,1293.0,1664.0,
595,1739.0,1296.0,1666.0,
596,1755.0,1301.0,1667.0,
597,1795.0,1302.0,1668.0,
598,1837.0,1303.0,1671.0,
599,1838.0,1304.0,1673.0,
600,1851.0,1305.0,1675.0,
601,1852.0,1306.0,1677.0,
602,1853.0,1308.0,1679.0,
603,1855.0,1309.0,1681.0,
604,1860.0,1310.0,1684.0,
605,1867.0,1311.0,1685.0,
606,1868.0,1313.0,1686.0,
607,1869.0,1315.0,1687.0,
608,1871.0,1316.0,1690.0,
609,1872.0,1319.0,1691.0,
610,1873.0,1320.0,1692.0,
611,1874.0,1321.0,1693.0,
612,1875.0,1325.0,1694.0,
613,1876.0,1326.0,1696.0,
614,1878.0,1329.0,1697.0,
615,1880.0,1330.0,1699.0,
616,1883.0,1335.0,1701.0,
617,1884.0,1336.0,1702.0,
618,1890.0,1339.0,1704.0,
619,1892.0,1345.0,1706.0,
620,1895.0,1346.0,1707.0,
621,1903.0,1347.0,1709.0,
622,1904.0,1348.0,1710.0,
623,1908.0,1352.0,1711.0,
624,1914.0,1354.0,1712.0,
625,1923.0,1355.0,1713.0,
626,1926.0,1358.0,1716.0,
627,1941.0,1359.0,1717.0,
628,1944.0,1360.0,1718.0,
629,1951.0,1361.0,1719.0,
630,1954.0,1362.0,1723.0,
631,1960.0,1367.0,1724.0,
632,1963.0,1370.0,1725.0,
633,1969.0,1378.0,1726.0,
634,1972.0,1381.0,1727.0,
635,1974.0,1383.0,1728.0,
636,1975.0,1385.0,1729.0,
637,1981.0,1386.0,1730.0,
638,1986.0,1392.0,1734.0,
639,1989.0,1394.0,1735.0,
640,1991.0,1400.0,1736.0,
641,1997.0,1401.0,1737.0,
642,2001.0,4349.0,1738.0,
643,2002.0,1407.0,1740.0,
644,2008.0,3457.0,1742.0,
645,2010.0,3458.0,1744.0,
646,2015.0,4351.0,1745.0,
647,2017.0,3460.0,1747.0,
648,2018.0,3462.0,1748.0,
649,2020.0,3464.0,1749.0,
650,2029.0,4352.0,1750.0,
651,2038.0,1418.0,1751.0,
652,2040.0,1419.0,1752.0,
653,2043.0,3466.0,1753.0,
654,2044.0,3470.0,1754.0,
655,2046.0,1423.0,1756.0,
656,2053.0,3472.0,1757.0,
657,2060.0,3474.0,1758.0,
658,2076.0,3475.0,1759.0,
659,2080.0,3476.0,1760.0,
660,2082.0,1430.0,1761.0,
661,2085.0,3480.0,1762.0,
662,2095.0,3481.0,1763.0,
663,2098.0,3482.0,1764.0,
664,2102.0,3483.0,1765.0,
665,2126.0,1436.0,1766.0,
666,2150.0,3484.0,1767.0,
667,2151.0,1438.0,1768.0,
668,2153.0,1439.0,1769.0,
669,2154.0,3485.0,1770.0,
670,2156.0,3486.0,1771.0,
671,2157.0,3487.0,1772.0,
672,2158.0,3490.0,1773.0,
673,2159.0,3491.0,1774.0,
674,2160.0,3494.0,1776.0,
675,2163.0,1448.0,1777.0,
676,2164.0,1451.0,1778.0,
677,2165.0,3499.0,1779.0,
678,2167.0,1453.0,1780.0,
679,2168.0,3500.0,1781.0,
680,2169.0,3501.0,1782.0,
681,2171.0,3503.0,1783.0,
682,2172.0,3504.0,1784.0,
683,2173.0,3507.0,1785.0,
684,2175.0,3511.0,1786.0,
685,2176.0,3512.0,1787.0,
686,2178.0,3513.0,1789.0,
687,2179.0,1466.0,1790.0,
688,2181.0,3515.0,1791.0,
689,2182.0,1468.0,1792.0,
690,2185.0,1469.0,1793.0,
691,2186.0,3516.0,1794.0,
692,2187.0,3519.0,1796.0,
693,2190.0,3520.0,1797.0,
694,2193.0,1473.0,1798.0,
695,2194.0,3523.0,1799.0,
696,2195.0,1477.0,1800.0,
697,2197.0,1479.0,1801.0,
698,2199.0,3527.0,1802.0,
699,2200.0,3529.0,1803.0,
700,2201.0,3530.0,1804.0,
701,2202.0,3534.0,1805.0,
702,2203.0,3535.0,1806.0,
703,2204.0,3538.0,1807.0,
704,2208.0,1495.0,1808.0,
705,2209.0,3543.0,1809.0,
706,2210.0,3544.0,1810.0,
707,2212.0,3549.0,1811.0,
708,2213.0,3550.0,1812.0,
709,2214.0,3552.0,1813.0,
710,2217.0,3561.0,1814.0,
711,2218.0,3562.0,1815.0,
712,2222.0,3564.0,1817.0,
713,2224.0,3565.0,1818.0,
714,2225.0,3567.0,1819.0,
715,2227.0,1521.0,1820.0,
716,2229.0,3569.0,1821.0,
717,2230.0,3570.0,1822.0,
718,2231.0,3571.0,1823.0,
719,2233.0,3573.0,1824.0,
720,2234.0,3576.0,1825.0,
721,2237.0,3577.0,1826.0,
722,2245.0,1530.0,1827.0,
723,2246.0,3580.0,1828.0,
724,2248.0,1533.0,1829.0,
725,2249.0,3581.0,1830.0,
726,2251.0,3584.0,1831.0,
727,2252.0,1538.0,1832.0,
728,2253.0,3586.0,1833.0,
729,2255.0,1540.0,1834.0,
730,2256.0,3588.0,1835.0,
731,2257.0,3590.0,1836.0,
732,2260.0,1544.0,1839.0,
733,2261.0,3594.0,1840.0,
734,2262.0,3602.0,1841.0,
735,2264.0,3605.0,1842.0,
736,2265.0,3608.0,1843.0,
737,2266.0,3612.0,1844.0,
738,2267.0,3613.0,1845.0,
739,2276.0,3614.0,1846.0,
740,2283.0,3616.0,1847.0,
741,2285.0,3617.0,1848.0,
742,2286.0,1570.0,1849.0,
743,2289.0,3618.0,1850.0,
744,2292.0,3621.0,1854.0,
745,2293.0,3624.0,1856.0,
746,2294.0,3625.0,1857.0,
747,2295.0,3626.0,1858.0,
748,2296.0,3630.0,1859.0,
749,2297.0,3631.0,1861.0,
750,2298.0,3633.0,1862.0,
751,2299.0,3635.0,1863.0,
752,2300.0,3637.0,1864.0,
