,0,1,2,3
261,1612.0,2327.0,994.0,481.0
262,1614.0,2331.0,995.0,482.0
263,1618.0,2332.0,997.0,483.0
264,1619.0,4380.0,998.0,484.0
265,1622.0,2334.0,999.0,485.0
266,1623.0,4381.0,1001.0,486.0
267,1624.0,4382.0,1002.0,487.0
268,1625.0,289.0,1003.0,488.0
269,1626.0,4388.0,1004.0,489.0
270,1633.0,4389.0,1005.0,490.0
271,1636.0,2343.0,1007.0,492.0
272,1638.0,2347.0,1008.0,493.0
273,1641.0,2351.0,1009.0,494.0
274,1642.0,2354.0,1011.0,495.0
275,1643.0,4402.0,1012.0,496.0
276,1649.0,308.0,1013.0,497.0
277,1655.0,2360.0,1014.0,498.0
278,1656.0,4415.0,1019.0,500.0
279,1660.0,2370.0,1021.0,501.0
280,1663.0,2371.0,1022.0,503.0
281,1669.0,4420.0,1023.0,504.0
282,1670.0,2373.0,1024.0,506.0
283,1672.0,4422.0,1027.0,507.0
284,1674.0,2378.0,1028.0,508.0
285,1678.0,2390.0,1029.0,509.0
286,1680.0,2392.0,1030.0,510.0
287,1682.0,2393.0,1031.0,511.0
288,1683.0,2394.0,1034.0,512.0
289,1688.0,2401.0,1035.0,513.0
290,1689.0,2408.0,1037.0,514.0
291,1695.0,2418.0,1038.0,515.0
292,1698.0,2419.0,1039.0,516.0
293,1699.0,2426.0,1040.0,517.0
294,1700.0,2432.0,1043.0,518.0
295,1705.0,2435.0,1046.0,519.0
296,1715.0,2440.0,1047.0,520.0
297,1722.0,395.0,1049.0,521.0
298,3786.0,4499.0,1050.0,523.0
299,1741.0,2454.0,1052.0,524.0
300,1743.0,2496.0,1053.0,525.0
301,1746.0,2497.0,1054.0,526.0
302,1775.0,4546.0,1055.0,527.0
303,1777.0,2500.0,1056.0,528.0
304,3825.0,2503.0,1057.0,529.0
305,1788.0,2504.0,1058.0,530.0
306,1816.0,2509.0,1060.0,531.0
307,1820.0,2513.0,1061.0,532.0
308,3900.0,2514.0,1062.0,534.0
309,3910.0,2515.0,1063.0,536.0
310,3924.0,2517.0,1065.0,537.0
311,3940.0,2519.0,1067.0,539.0
312,3961.0,2521.0,1068.0,540.0
313,1948.0,2522.0,1070.0,541.0
314,1953.0,2525.0,1071.0,542.0
315,1968.0,2526.0,1072.0,543.0
316,1970.0,2528.0,1073.0,544.0
317,1971.0,2530.0,1075.0,545.0
318,4023.0,2531.0,1076.0,546.0
319,1976.0,2532.0,1078.0,547.0
320,1984.0,2534.0,1080.0,548.0
321,1987.0,2535.0,1081.0,549.0
322,4037.0,2536.0,1083.0,550.0
323,1990.0,2539.0,1084.0,551.0
324,1992.0,2540.0,1086.0,552.0
325,1994.0,2543.0,1087.0,553.0
326,1995.0,2546.0,1092.0,554.0
327,1998.0,2547.0,1093.0,555.0
328,2000.0,2548.0,1094.0,556.0
329,4049.0,2549.0,1095.0,557.0
330,2004.0,505.0,1097.0,558.0
331,2005.0,2555.0,1098.0,559.0
332,2006.0,2559.0,1100.0,560.0
333,2007.0,2563.0,1101.0,561.0
334,2014.0,2564.0,1102.0,2603.0
335,2016.0,2565.0,1103.0,563.0
336,2019.0,2568.0,1104.0,564.0
337,2021.0,2569.0,1105.0,565.0
338,2022.0,2571.0,1106.0,566.0
339,2024.0,2574.0,1107.0,567.0
340,2025.0,4623.0,1110.0,568.0
341,2026.0,2577.0,1111.0,569.0
342,2027.0,2578.0,1112.0,2614.0
343,2028.0,2579.0,1114.0,571.0
344,2030.0,4625.0,1115.0,573.0
345,2031.0,4627.0,1116.0,574.0
346,2032.0,2582.0,1117.0,575.0
347,2033.0,2583.0,1118.0,576.0
348,2035.0,2584.0,1119.0,577.0
349,2037.0,2585.0,1120.0,2622.0
350,2039.0,2586.0,1121.0,579.0
351,2041.0,2587.0,1122.0,580.0
352,2047.0,4636.0,1123.0,581.0
353,,2590.0,1125.0,582.0
354,,2592.0,1126.0,583.0
355,,4642.0,1127.0,584.0
356,,2599.0,1130.0,585.0
357,,2600.0,1131.0,586.0
358,,2601.0,1132.0,587.0
359,,4650.0,1133.0,588.0
360,,2615.0,1134.0,589.0
361,,4667.0,1135.0,590.0
362,,4668.0,1136.0,591.0
363,,4669.0,1137.0,2632.0
364,,4670.0,1139.0,593.0
365,,2629.0,1140.0,594.0
366,,2634.0,1142.0,595.0
367,,2642.0,1143.0,596.0
368,,4695.0,1144.0,597.0
369,,4697.0,1146.0,598.0
370,,4699.0,1147.0,599.0
371,,2658.0,1148.0,600.0
372,,4711.0,1150.0,601.0
373,,4715.0,1151.0,602.0
374,,4720.0,1152.0,603.0
375,,4195.0,1153.0,604.0
376,,4726.0,1154.0,605.0
377,,4196.0,1155.0,606.0
378,,4198.0,1156.0,607.0
379,,4200.0,1160.0,608.0
380,,675.0,1161.0,609.0
381,,676.0,1163.0,610.0
382,,4205.0,1164.0,611.0
383,,681.0,1167.0,612.0
384,,684.0,1168.0,613.0
385,,685.0,1169.0,614.0
386,,686.0,1172.0,615.0
387,,687.0,1174.0,616.0
388,,688.0,1175.0,617.0
389,,689.0,1177.0,618.0
390,,690.0,1178.0,619.0
391,,4207.0,1179.0,620.0
392,,692.0,1181.0,621.0
393,,693.0,1182.0,622.0
394,,694.0,1183.0,623.0
